attempt_id,scenario_id,pack,system_id,model,provider,route,prompt_lane,attempt_index,experiment_id,planned,retained,exclusion_reason,public_pass,hidden_pass,false_green,duration_seconds,patch_sha256,source_id,started_at
study-a:a_deepseek_ci_sparse:deepseek-v4-pro:sparse:csv_header_contract:1,csv_header_contract,ci_forensics,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,sparse,1,20260620T015920Z-ci_forensics-ed815c64,1,1,,1,0,1,19.12897808291018,8f12b36146007ea64906ddf16c85e7c76e13bb167c3f0181aa7fb2bb3b05929b,a_deepseek_ci_sparse,2026-06-20T01:59:55+00:00
study-a:a_deepseek_ci_sparse:deepseek-v4-pro:sparse:decimal_money_rounding:1,decimal_money_rounding,ci_forensics,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,sparse,1,20260620T015920Z-ci_forensics-ed815c64,1,1,,1,0,1,26.670417041052133,9ca2b900d0a26369bafe5350147c66aecfb0089ecf3eb8584e64f235dce5e1e5,a_deepseek_ci_sparse,2026-06-20T02:00:14+00:00
study-a:a_deepseek_ci_sparse:deepseek-v4-pro:sparse:dependency_api_change:1,dependency_api_change,ci_forensics,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,sparse,1,20260620T015920Z-ci_forensics-ed815c64,1,1,,1,0,1,20.219696208834648,f7d350b8574c2c47b1389da617363ac8472cd0d8cd2cab6435b973fa903788bd,a_deepseek_ci_sparse,2026-06-20T02:00:41+00:00
study-a:a_deepseek_ci_sparse:deepseek-v4-pro:sparse:env_bool_parser:1,env_bool_parser,ci_forensics,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,sparse,1,20260620T015920Z-ci_forensics-ed815c64,1,1,,1,1,0,21.962846291717142,c5bc65035a650b1dfe99d4bfbd447617bbbf282ec818a6f716f05725cac0190a,a_deepseek_ci_sparse,2026-06-20T02:01:01+00:00
study-a:a_deepseek_ci_sparse:deepseek-v4-pro:sparse:idempotency_key_regression:1,idempotency_key_regression,ci_forensics,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,sparse,1,20260620T015920Z-ci_forensics-ed815c64,1,1,,1,1,0,18.419437624979764,62012d1798bddd15286fd34907980f4b0fd5fc51e237cb27c83b7c815fa98ff5,a_deepseek_ci_sparse,2026-06-20T02:01:23+00:00
study-a:a_deepseek_ci_sparse:deepseek-v4-pro:sparse:mutable_default_leak:1,mutable_default_leak,ci_forensics,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,sparse,1,20260620T015920Z-ci_forensics-ed815c64,1,1,,1,1,0,15.73809383297339,2903509664d9d24795ce8c9e833f1ea947e6f77cabb5bfddcffce31b626a9fad,a_deepseek_ci_sparse,2026-06-20T02:01:41+00:00
study-a:a_deepseek_ci_sparse:deepseek-v4-pro:sparse:pagination_cursor_drift:1,pagination_cursor_drift,ci_forensics,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,sparse,1,20260620T015920Z-ci_forensics-ed815c64,1,1,,1,1,0,16.318637291900814,c5d94acac7c39c9a7464c3f7eb0da3a3e5325e4f4f321ba795f19f8039a2c59f,a_deepseek_ci_sparse,2026-06-20T02:01:57+00:00
study-a:a_deepseek_ci_sparse:deepseek-v4-pro:sparse:stale_generated_schema:1,stale_generated_schema,ci_forensics,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,sparse,1,20260620T015920Z-ci_forensics-ed815c64,1,1,,1,1,0,17.89328220905736,0842ab7d5050c98e10f5337c8bea97900e0ba6fac666ec6c1cb4cfa975d2bf3b,a_deepseek_ci_sparse,2026-06-20T02:02:13+00:00
study-a:a_deepseek_ci_sparse:deepseek-v4-pro:sparse:tenant_cache_leak:1,tenant_cache_leak,ci_forensics,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,sparse,1,20260620T015920Z-ci_forensics-ed815c64,1,1,,1,1,0,16.778017041273415,99165dd9ff7e83f84c41e8f2a3610a433b66ec2e2d7006cdd550744a4c4055c4,a_deepseek_ci_sparse,2026-06-20T02:02:31+00:00
study-a:a_deepseek_ci_sparse:deepseek-v4-pro:sparse:timezone_ci_only:1,timezone_ci_only,ci_forensics,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,sparse,1,20260620T015920Z-ci_forensics-ed815c64,1,1,,1,1,0,41.70308416709304,be3e608188cd52659178b28ea580cd3f10569bc7801718222450d05e80fe62d6,a_deepseek_ci_sparse,2026-06-20T02:02:48+00:00
study-a:a_deepseek_maint_cv:deepseek-v4-pro:contract_visible:adapter_field_rename:1,adapter_field_rename,maintenance_value,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,contract_visible,1,20260622T144619Z-maintenance_value-24724804,1,1,,1,1,0,31.35882212499564,6c66d4a773acd9d1269e047b24000fe0f8a4e558f09d054d3a331b0245b92254,a_deepseek_maint_cv,2026-06-22T14:46:19+00:00
study-a:a_deepseek_maint_cv:deepseek-v4-pro:contract_visible:batch_splitter_utility:1,batch_splitter_utility,maintenance_value,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,contract_visible,1,20260622T144619Z-maintenance_value-24724804,1,1,,1,1,0,25.067922375004855,42d6e29a160ccfab5d2a97f966c3b120ec3badec3372b222e5ad48702c8ac10b,a_deepseek_maint_cv,2026-06-22T14:46:50+00:00
study-a:a_deepseek_maint_cv:deepseek-v4-pro:contract_visible:docs_cli_sync:1,docs_cli_sync,maintenance_value,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,contract_visible,1,20260622T144619Z-maintenance_value-24724804,1,1,,1,1,0,20.58586670900695,5ae3183a45363bdfa7501932243923915991936dca8907241137b785aa2edee4,a_deepseek_maint_cv,2026-06-22T14:47:15+00:00
study-a:a_deepseek_maint_cv:deepseek-v4-pro:contract_visible:explicit_validation_matrix:1,explicit_validation_matrix,maintenance_value,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,contract_visible,1,20260622T144619Z-maintenance_value-24724804,1,1,,1,1,0,21.539646250006626,635974dc9046f7ca57a6ecaec907a32fbbc9828397977efdffe64589f5d968d5,a_deepseek_maint_cv,2026-06-22T14:47:36+00:00
study-a:a_deepseek_maint_cv:deepseek-v4-pro:contract_visible:fixture_schema_migration:1,fixture_schema_migration,maintenance_value,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,contract_visible,1,20260622T144619Z-maintenance_value-24724804,1,1,,1,1,0,74.55865741601156,c1098962a75f71fe7ac0ae6b83133fa89caf32da854864af9b6c3d68c32659f2,a_deepseek_maint_cv,2026-06-22T14:47:57+00:00
study-a:a_deepseek_maint_cv:deepseek-v4-pro:contract_visible:generated_openapi_refresh:1,generated_openapi_refresh,maintenance_value,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,contract_visible,1,20260622T144619Z-maintenance_value-24724804,1,1,,1,1,0,31.85942870899453,eb97893897eca488e39801aa125eca88de7ccdb9598994d46a91aa1377264118,a_deepseek_maint_cv,2026-06-22T14:49:12+00:00
study-a:a_deepseek_maint_cv:deepseek-v4-pro:contract_visible:import_hygiene_fix:1,import_hygiene_fix,maintenance_value,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,contract_visible,1,20260622T144619Z-maintenance_value-24724804,1,1,,1,1,0,19.273549749996164,a1220e0fd4ce5e8aabc88dd4ad6ca336c3fc13647a853b2cf9a3ffa91ca22456,a_deepseek_maint_cv,2026-06-22T14:49:44+00:00
study-a:a_deepseek_maint_cv:deepseek-v4-pro:contract_visible:logger_warn_migration:1,logger_warn_migration,maintenance_value,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,contract_visible,1,20260622T144619Z-maintenance_value-24724804,1,1,,1,1,0,22.986396457999945,b0dc81f063b5b9b0d4651806814848ee08c80d5962460494b8d4007da6869545,a_deepseek_maint_cv,2026-06-22T14:50:03+00:00
study-a:a_deepseek_maint_cv:deepseek-v4-pro:contract_visible:regression_test_gap:1,regression_test_gap,maintenance_value,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,contract_visible,1,20260622T144619Z-maintenance_value-24724804,1,1,,1,1,0,19.126305333993514,c5490075303f22658dfef8513f9c58176a0560fce970444f96f361722c9f35ee,a_deepseek_maint_cv,2026-06-22T14:50:26+00:00
study-a:a_deepseek_maint_cv:deepseek-v4-pro:contract_visible:utcnow_timezone_migration:1,utcnow_timezone_migration,maintenance_value,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,contract_visible,1,20260622T144619Z-maintenance_value-24724804,1,1,,1,1,0,49.14607795899792,c6ce1d6f15a594a0b15c5eddbee4b176bdd0ef61e521af078c05d0c40574436e,a_deepseek_maint_cv,2026-06-22T14:50:45+00:00
study-a:a_deepseek_maint_sparse:deepseek-v4-pro:sparse:adapter_field_rename:1,adapter_field_rename,maintenance_value,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,sparse,1,20260622T144022Z-maintenance_value-4f24e488,1,1,,1,1,0,56.375731541993446,d15c7b0900e4b1803348f320c0e79ea594e627803e14e687c3b8c6a8eb2bbbbf,a_deepseek_maint_sparse,2026-06-22T14:40:22+00:00
study-a:a_deepseek_maint_sparse:deepseek-v4-pro:sparse:batch_splitter_utility:1,batch_splitter_utility,maintenance_value,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,sparse,1,20260622T144022Z-maintenance_value-4f24e488,1,1,,1,0,1,22.124973749989294,c99d48e79b8b5831faf7a274b09de63b35f294a1fb529aa429be98920b92f8be,a_deepseek_maint_sparse,2026-06-22T14:41:19+00:00
study-a:a_deepseek_maint_sparse:deepseek-v4-pro:sparse:docs_cli_sync:1,docs_cli_sync,maintenance_value,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,sparse,1,20260622T144022Z-maintenance_value-4f24e488,1,1,,1,1,0,43.02379029200529,5ae3183a45363bdfa7501932243923915991936dca8907241137b785aa2edee4,a_deepseek_maint_sparse,2026-06-22T14:41:41+00:00
study-a:a_deepseek_maint_sparse:deepseek-v4-pro:sparse:explicit_validation_matrix:1,explicit_validation_matrix,maintenance_value,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,sparse,1,20260622T144022Z-maintenance_value-4f24e488,1,1,,1,1,0,23.891218040997046,f45bee345015488f18f3ba52de854c7d4e0eaacd72f12242b20548a0b40e3056,a_deepseek_maint_sparse,2026-06-22T14:42:24+00:00
study-a:a_deepseek_maint_sparse:deepseek-v4-pro:sparse:fixture_schema_migration:1,fixture_schema_migration,maintenance_value,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,sparse,1,20260622T144022Z-maintenance_value-4f24e488,1,1,,1,1,0,59.618341417008196,c1098962a75f71fe7ac0ae6b83133fa89caf32da854864af9b6c3d68c32659f2,a_deepseek_maint_sparse,2026-06-22T14:42:48+00:00
study-a:a_deepseek_maint_sparse:deepseek-v4-pro:sparse:generated_openapi_refresh:1,generated_openapi_refresh,maintenance_value,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,sparse,1,20260622T144022Z-maintenance_value-4f24e488,1,1,,1,1,0,31.86128149999422,eb97893897eca488e39801aa125eca88de7ccdb9598994d46a91aa1377264118,a_deepseek_maint_sparse,2026-06-22T14:43:47+00:00
study-a:a_deepseek_maint_sparse:deepseek-v4-pro:sparse:import_hygiene_fix:1,import_hygiene_fix,maintenance_value,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,sparse,1,20260622T144022Z-maintenance_value-4f24e488,1,1,,1,1,0,20.980360417001066,a1220e0fd4ce5e8aabc88dd4ad6ca336c3fc13647a853b2cf9a3ffa91ca22456,a_deepseek_maint_sparse,2026-06-22T14:44:19+00:00
study-a:a_deepseek_maint_sparse:deepseek-v4-pro:sparse:logger_warn_migration:1,logger_warn_migration,maintenance_value,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,sparse,1,20260622T144022Z-maintenance_value-4f24e488,1,1,,1,0,1,28.934755624999525,37512e7546c4920d5d4ce989e5d2c00f497534138f6430a19e15c24dd8a1b691,a_deepseek_maint_sparse,2026-06-22T14:44:40+00:00
study-a:a_deepseek_maint_sparse:deepseek-v4-pro:sparse:regression_test_gap:1,regression_test_gap,maintenance_value,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,sparse,1,20260622T144022Z-maintenance_value-4f24e488,1,1,,1,1,0,21.649614833004307,5e2288de4c480db8d2bd5343de48fd120aa9a288d36a1abb7f16a626d788f2b8,a_deepseek_maint_sparse,2026-06-22T14:45:09+00:00
study-a:a_deepseek_maint_sparse:deepseek-v4-pro:sparse:utcnow_timezone_migration:1,utcnow_timezone_migration,maintenance_value,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,sparse,1,20260622T144022Z-maintenance_value-4f24e488,1,1,,1,0,1,47.99734983299277,57a575d989c56b65ec188d4f63c0ed13f637dfed336848584cd7f7cecfebd53b,a_deepseek_maint_sparse,2026-06-22T14:45:31+00:00
study-a:a_deepseek_product_cv:deepseek-v4-pro:contract_visible:audit_log_redaction:1,audit_log_redaction,product_workflows,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,contract_visible,1,20260622T135238Z-product_workflows-b38d704f,1,1,,1,1,0,28.193799874992692,f7b7e3b504facebefbccac0d51743b6b850ef67847c0170d61345ccd6c7352bb,a_deepseek_product_cv,2026-06-22T13:52:38+00:00
study-a:a_deepseek_product_cv:deepseek-v4-pro:contract_visible:billing_proration:1,billing_proration,product_workflows,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,contract_visible,1,20260622T135238Z-product_workflows-b38d704f,1,1,,1,1,0,66.47743404199718,31840fb6ebc20a213c6700090a767096aa173cb4505ea06377ee92720db5a0ee,a_deepseek_product_cv,2026-06-22T13:53:06+00:00
study-a:a_deepseek_product_cv:deepseek-v4-pro:contract_visible:bulk_invite_dedupe:1,bulk_invite_dedupe,product_workflows,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,contract_visible,1,20260622T135238Z-product_workflows-b38d704f,1,1,,1,0,1,42.79913004199625,4bf23fd6948c8bb7b1f1a90e005824e9f02f76fa84f5e21e88590de2748cea39,a_deepseek_product_cv,2026-06-22T13:54:13+00:00
study-a:a_deepseek_product_cv:deepseek-v4-pro:contract_visible:cart_discount_stack:1,cart_discount_stack,product_workflows,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,contract_visible,1,20260622T135238Z-product_workflows-b38d704f,1,1,,1,1,0,25.782113250010298,99e4350d312aaa215062bc98160b6d0998af7b3b79604e1bfac51b63b993cb61,a_deepseek_product_cv,2026-06-22T13:54:55+00:00
study-a:a_deepseek_product_cv:deepseek-v4-pro:contract_visible:feature_rollout_bucket:1,feature_rollout_bucket,product_workflows,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,contract_visible,1,20260622T135238Z-product_workflows-b38d704f,1,1,,1,1,0,40.12727033399278,406258c2a508e77d7d7a8ba2d6a862a63928cdb688c6527b11c73ceed3b931cd,a_deepseek_product_cv,2026-06-22T13:55:21+00:00
study-a:a_deepseek_product_cv:deepseek-v4-pro:contract_visible:inventory_reservation_idempotency:1,inventory_reservation_idempotency,product_workflows,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,contract_visible,1,20260622T135238Z-product_workflows-b38d704f,1,1,,1,1,0,32.387690999996266,3d8c2930113e2b3c47995445f4152f9217bbd090805c174b1506606c5a1c2596,a_deepseek_product_cv,2026-06-22T13:56:01+00:00
study-a:a_deepseek_product_cv:deepseek-v4-pro:contract_visible:markdown_slug_collision:1,markdown_slug_collision,product_workflows,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,contract_visible,1,20260622T135238Z-product_workflows-b38d704f,1,1,,1,1,0,100.3629104589927,34a40158c6fb20291247cfdcfc7e4b506f4e352532b8adc490beff0b206896d9,a_deepseek_product_cv,2026-06-22T13:56:34+00:00
study-a:a_deepseek_product_cv:deepseek-v4-pro:contract_visible:search_ranking_stability:1,search_ranking_stability,product_workflows,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,contract_visible,1,20260622T135238Z-product_workflows-b38d704f,1,1,,1,1,0,25.451069709000876,32985f736768f79dd0d5649a8c86874d6aa74a5785647b6cbfdacd3871e32fdc,a_deepseek_product_cv,2026-06-22T13:58:14+00:00
study-a:a_deepseek_product_cv:deepseek-v4-pro:contract_visible:silent_exception_swallower:1,silent_exception_swallower,product_workflows,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,contract_visible,1,20260622T135238Z-product_workflows-b38d704f,1,1,,1,1,0,31.93848229100695,4990900c5e913643c2bde941f01806fb1bd03ac3b285d9db2ef4d7c4117c3b22,a_deepseek_product_cv,2026-06-22T13:58:40+00:00
study-a:a_deepseek_product_cv:deepseek-v4-pro:contract_visible:support_sla_business_hours:1,support_sla_business_hours,product_workflows,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,contract_visible,1,20260622T135238Z-product_workflows-b38d704f,1,1,,1,1,0,60.61644004199479,32111ec94645721caf559293c64f8abc87635629148b8f6b5647c117a894e8ad,a_deepseek_product_cv,2026-06-22T13:59:11+00:00
study-a:a_deepseek_product_cv:deepseek-v4-pro:contract_visible:webhook_signature_raw_body:1,webhook_signature_raw_body,product_workflows,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,contract_visible,1,20260622T135238Z-product_workflows-b38d704f,1,1,,1,1,0,28.51864850000129,e4d21f83132fa61015c8cc854344a198d8b387b29d4ab798b7afd18b51a5d43f,a_deepseek_product_cv,2026-06-22T14:00:12+00:00
study-a:a_deepseek_product_sparse:deepseek-v4-pro:sparse:audit_log_redaction:1,audit_log_redaction,product_workflows,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,sparse,1,,1,1,,1,0,1,15.443473583087325,262050950e96e49544135046e1ebe72cd8159cfb177cc0dd3562b83e9f0374ff,a_deepseek_product_sparse,2026-06-19T21:35:36+00:00
study-a:a_deepseek_product_sparse:deepseek-v4-pro:sparse:billing_proration:1,billing_proration,product_workflows,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,sparse,1,,1,1,,1,0,1,15.017057249788195,dce62ec7fbdda3ee707379d999492a32cf9611598c182f3f1de58edf0d75bd6d,a_deepseek_product_sparse,2026-06-19T21:35:51+00:00
study-a:a_deepseek_product_sparse:deepseek-v4-pro:sparse:bulk_invite_dedupe:1,bulk_invite_dedupe,product_workflows,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,sparse,1,,1,1,,1,0,1,23.071519125252962,9ac097ac73b36baec8c14b8de616e29ec4b242afaf87e72e8e91ba12a5d211a6,a_deepseek_product_sparse,2026-06-19T21:36:06+00:00
study-a:a_deepseek_product_sparse:deepseek-v4-pro:sparse:cart_discount_stack:1,cart_discount_stack,product_workflows,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,sparse,1,,1,1,,1,0,1,24.818961665965617,aa949a0faeec42a7ffba89fe23f705b6f81fe5c253ce17fa2f38bff713d76e3f,a_deepseek_product_sparse,2026-06-19T21:36:29+00:00
study-a:a_deepseek_product_sparse:deepseek-v4-pro:sparse:feature_rollout_bucket:1,feature_rollout_bucket,product_workflows,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,sparse,1,,1,1,,1,1,0,273.92247254168615,406258c2a508e77d7d7a8ba2d6a862a63928cdb688c6527b11c73ceed3b931cd,a_deepseek_product_sparse,2026-06-19T21:36:54+00:00
study-a:a_deepseek_product_sparse:deepseek-v4-pro:sparse:inventory_reservation_idempotency:1,inventory_reservation_idempotency,product_workflows,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,sparse,1,,1,1,,1,0,1,15.931256541982293,4aa6b48be9106a29ee0b148bed59b08256bccde2c4637b852140ad2db33c21df,a_deepseek_product_sparse,2026-06-19T21:41:28+00:00
study-a:a_deepseek_product_sparse:deepseek-v4-pro:sparse:markdown_slug_collision:1,markdown_slug_collision,product_workflows,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,sparse,1,,1,1,,1,0,1,14.638617624994367,5da66cdb3f3f6fabaa3cff47b8e589146ed36f0dd1d961a75beddad2fa3aeff5,a_deepseek_product_sparse,2026-06-19T21:41:44+00:00
study-a:a_deepseek_product_sparse:deepseek-v4-pro:sparse:search_ranking_stability:1,search_ranking_stability,product_workflows,deepseek-v4-pro,deepseek/deepseek-v4-pro,deepseek,deepseek-api,sparse,1,,1,1,,1,0,1,15.439789625350386,c33a7d5ebc7b3e809f2f1019f28bdf8b0075e6405e43ab0c597522bc11c0f9e5,a_deepseek_product_sparse,2026-06-19T21:41:59+00:00
